13,1,290,1500,73,60,12,4,0,0,50,0,0,0,-13,60,80,4,0,0,0,0,0,0,1,300,16,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0
14,1,290,1500,73,75,15,6,0,0,50,0,0,0,-13,60,80,4,0,0,0,0,0,0,1,300,18,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0
15,1,250,1000,74,100,17,7,0,0,70,0,15,0,0,60,150,10,0,0,0,0,40,40,1,300,20,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0
16,1,100,1000,10,15,2,1,0,0,67,0,0,0,-10,55,110,20,0,0,0,0,0,0,1,30,8,0,0,0,0,0,0,0,1,1,20,0,0,1,60,0,0,0,1
17,1,220,900,11,25,4,2,0,0,48,0,10,10,-14,20,110,14,0,0,0,0,23,26,1,30,10,0,0,0,0,0,0,0,13,1,20,0,0,1,60,0,0,0,0
18,1,80,700,12,40,5,3,0,0,62,0,0,0,-10,55,110,20,0,0,0,0,0,0,1,30,12,0,0,0,0,0,0,0,14,1,20,0,0,1,60,0,0,0,0
19,1,80,500,13,55,7,4,0,23,50,90,30,-10,-20,92,110,37,0,0,0,0,32,56,1,30,20,0,0,0,0,0,0,0,15,1,20,0,0,1,60,0,0,0,0
20,1,60,300,14,70,10,5,0,23,50,90,30,-10,-20,92,110,37,0,0,0,0,32,56,1,30,25,0,0,0,0,0,0,0,15,1,20,0,0,1,60,0,0,0,0
21,4,100,2500,15,10,3,1,0,0,50,0,0,0,-10,55,60,25,2,8,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,1,20,0,0,1,60,0,0,0,1
22,4,100,2500,15,20,5,2,0,0,50,0,0,0,-10,55,60,25,3,8,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,1,20,0,0,1,60,0,0,0,1
23,4,100,2500,15,30,8,3,0,0,50,0,0,0,-10,55,60,25,5,8,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,1,20,0,0,1,60,0,0,0,1
24,4,400,2000,16,40,10,4,0,0,30,0,15,0,-29,45,60,25,8,7,0,0,0,0,1,0,15,0,0,0,0,0,0,0,16,1,20,0,0,1,60,0,0,0,1
25,4,100,2000,16,50,5,1,0,0,30,0,15,0,-29,45,60,25,11,4,0,0,0,0,1,0,15,0,0,0,0,0,0,0,16,1,20,0,0,1,60,0,0,0,1
26,2,100,0,17,30,0,0,0,0,50,0,0,0,-10,50,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,2,100,0,17,70,0,2,0,0,50,0,0,0,-10,50,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2,250,0,18,130,0,4,0,0,75,0,-10,0,10,60,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,2,250,0,18,180,0,6,0,0,75,0,-10,0,10,60,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,2,250,0,19,350,0,8,0,0,70,0,-10,-20,0,80,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2,50,0,20,100,0,2,0,0,62,0,-10,0,0,90,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,2,50,0,20,200,0,2,0,0,62,0,-10,0,0,90,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,2,80,0,21,280,0,5,0,0,80,0,-10,0,0,80,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,2,250,0,22,380,0,7,20,0,75,0,-10,0,20,100,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,2,50,0,23,500,0,10,25,0,110,0,-10,0,30,120,0,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,11,100,0,24,20,0,0,0,0,0,0,-10,-5,0,65,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,1,0,0,0,0,5
37,11,100,0,24,30,0,0,0,0,0,0,-10,-5,0,65,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,5
38,11,100,0,24,40,0,0,0,0,0,0,-10,-5,0,65,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,1,0,0,0,0,5
39,11,100,0,24,50,0,0,0,0,0,0,-10,-5,0,65,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,1,0,0,0,0,5
40,11,100,0,24,60,0,0,0,0,0,0,-10,-5,0,65,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,1,0,0,0,0,5
41,11,100,0,25,30,0,0,0,0,0,0,-10,-5,0,65,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,1,0,0,0,0,7
42,11,100,0,25,40,0,0,0,0,0,0,-10,-5,0,65,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,7
43,11,100,0,25,50,0,0,0,0,0,0,-10,-5,0,65,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,1,0,0,0,0,7
44,11,100,0,25,60,0,0,0,0,0,0,-10,-5,0,65,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,1,0,0,0,0,7
45,11,100,0,25,70,0,0,0,0,0,0,-10,-5,0,65,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,1,0,0,0,0,7
46,11,100,0,26,20,0,0,80,0,70,0,0,0,65,80,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,1,0,0,0,0,6
47,11,100,0,26,30,0,0,80,0,70,0,0,0,65,80,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,6
48,11,100,0,26,40,0,0,80,0,70,0,0,0,65,80,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,1,0,0,0,0,6
49,11,100,0,26,50,0,0,80,0,70,0,0,0,65,80,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,1,0,0,0,0,6
50,11,100,0,26,60,0,0,80,0,70,0,0,0,65,80,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,1,0,0,0,0,6
51,11,100,0,27,30,0,0,15,30,40,115,-10,-35,-5,130,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,1,0,0,0,0,8
52,11,100,0,27,40,0,0,15,30,40,115,-10,-35,-5,130,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,8
53,11,100,0,27,50,0,0,15,30,40,115,-10,-35,-5,130,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,1,0,0,0,0,8
54,11,100,0,27,60,0,0,15,30,40,115,-10,-35,-5,130,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,1,0,0,0,0,8
55,11,100,0,27,70,0,0,15,30,40,115,-10,-35,-5,130,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,1,0,0,0,0,8
56,10,130,4000,28,10,8,2,25,23,71,59,15,-5,10,60,85,30,7,0,0,0,49,47,2,50,5,0,0,0,0,0,0,0,17,1,90,0,0,1,0,0,0,0,9
57,10,130,4000,28,20,15,3,25,23,71,59,15,-5,10,60,85,30,9,0,0,0,49,47,2,50,5,0,0,0,0,0,0,0,17,1,90,0,0,1,0,0,0,0,9
58,10,130,4000,28,35,20,4,25,23,71,59,15,-5,10,60,85,30,12,0,0,0,49,47,2,50,5,0,0,0,0,0,0,0,17,1,90,0,0,1,0,0,0,0,9
59,10,130,4000,28,40,25,5,25,23,71,59,15,-5,10,60,85,30,14,0,0,0,49,47,2,50,5,0,0,0,0,0,0,0,17,1,90,0,0,1,0,0,0,0,9
60,10,130,4000,28,50,35,6,25,23,71,59,15,-5,10,60,85,30,17,0,0,0,49,47,2,50,5,0,0,0,0,0,0,0,17,1,90,0,0,1,0,0,0,0,9
61,13,100,0,29,5,30,0,0,0,0,0,-10,-20,-10,70,-370,-60,0,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
62,13,80,0,30,5,1,0,0,0,0,0,30,-40,-10,70,60,0,0,0,0,0,50,60,6,80,20,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
63,13,40,0,31,5,2,0,0,0,0,0,0,-20,20,70,-30,0,0,0,0,0,67,45,6,80,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
64,13,80,0,32,5,3,0,0,0,0,0,30,-10,30,60,-10,-40,0,0,0,0,90,68,6,80,20,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
65,13,80,0,33,5,5,0,0,0,0,0,-10,-10,-10,70,-180,-25,0,0,0,0,0,0,6,130,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
66,12,150,1500,34,20,3,1,0,30,90,90,0,-10,15,100,0,0,0,90,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,12,150,1500,35,40,6,2,0,40,95,100,20,-20,25,110,0,0,0,100,1,40,64,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,12,150,3000,36,60,15,3,55,60,85,110,10,-30,52,130,0,0,0,0,1,80,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,12,100,3000,37,80,19,4,75,120,55,96,20,-50,40,185,0,0,140,100,1,90,80,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,12,90,4000,38,100,25,0,65,70,50,110,50,-30,55,160,0,0,180,120,1,150,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12,100,2000,39,40,2,1,0,0,60,0,0,0,5,60,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12,100,2000,40,60,5,3,60,50,55,65,10,-5,30,95,0,0,144,75,2,40,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,12,100,2000,41,80,8,5,0,0,100,0,10,-5,20,75,0,0,0,0,2,60,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,12,100,2000,42,100,10,7,0,0,60,0,10,-5,-5,60,0,0,0,0,2,80,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,12,100,500,43,130,5,9,10,30,60,68,15,-5,5,73,0,0,0,0,2,120,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3,100,10000,44,25,0,1,0,0,0,0,-10,0,-5,48,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,100,10000,44,40,0,2,0,0,0,0,-10,0,-5,48,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3,100,10000,44,60,0,3,0,0,0,0,-10,0,-5,48,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3,100,10000,45,80,0,4,0,0,0,0,-10,0,-1,60,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,100,10000,45,120,0,4,0,0,0,0,-10,0,-1,60,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3,100,10000,46,20,0,1,0,20,0,40,-2,0,-15,40,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,100,10000,46,35,0,2,0,20,0,40,-2,0,-15,40,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,100,10000,46,50,0,3,0,20,0,40,-2,0,-15,40,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,100,10000,47,60,0,5,0,0,0,0,-2,0,-15,40,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3,100,10000,47,75,0,6,0,0,0,0,-2,0,-15,40,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,9,100,2000,48,15,2,1,0,0,0,0,-4,0,-10,45,70,6,0,0,0,0,0,0,4,30,10,0,0,0,0,90,1,2000,23,0,0,0,0,0,0,0,0,0,0
87,9,90,2000,49,25,3,2,43,22,55,122,-4,-20,15,128,70,6,0,0,0,0,0,0,4,30,10,0,0,0,0,80,2,3000,24,0,0,0,0,0,0,0,0,0,0
88,9,90,2000,50,35,4,4,43,22,55,122,10,-20,5,100,90,26,0,0,0,0,0,0,4,30,10,0,0,0,0,70,3,4000,25,0,0,0,0,0,0,0,0,0,0
89,9,80,1000,51,45,5,5,0,0,60,0,0,-15,0,88,70,50,0,0,0,0,0,0,4,30,10,0,0,0,0,60,1,5000,26,0,0,0,0,0,0,0,0,0,0
90,9,70,1000,52,55,7,6,0,0,70,0,-15,-15,15,88,70,50,0,0,0,0,0,0,4,30,10,0,0,0,0,50,1,7000,26,0,0,0,0,0,0,0,0,0,0
91,9,100,2000,53,15,2,1,0,0,44,0,-15,5,-10,50,70,27,0,0,0,0,0,0,3,30,10,0,0,0,0,20,1,2000,27,0,0,0,0,0,0,0,0,0,0
92,9,130,1500,54,25,3,2,0,17,75,0,0,-25,5,95,70,10,0,0,0,0,50,55,3,30,10,0,0,0,0,30,1,3000,28,0,0,0,0,0,0,0,0,0,0
93,9,100,1500,55,35,4,3,10,0,65,0,-10,-25,12,75,70,20,0,0,0,0,0,0,3,90,10,0,0,0,0,40,1,4000,29,0,0,0,0,0,0,0,0,0,0
94,9,80,1000,56,45,5,4,0,20,105,0,0,-25,25,120,70,0,0,0,0,0,0,0,3,30,10,0,0,0,0,50,1,5000,30,0,0,0,0,0,0,0,0,0,0
95,9,80,1000,57,60,6,5,0,0,110,0,0,-10,25,105,120,25,0,0,0,0,87,52,3,30,10,0,0,0,0,70,1,7000,31,0,0,0,0,0,0,0,0,0,0
96,8,100,2000,58,20,3,1,0,0,70,0,-10,0,5,60,40,40,0,0,0,0,46,42,1,10,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
97,8,140,2000,59,35,5,2,0,0,70,0,-10,-15,5,85,10,10,0,0,0,0,46,42,1,10,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
98,8,130,2000,60,50,9,3,0,0,70,0,-10,-15,5,85,10,10,0,0,0,0,46,42,1,10,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
99,8,70,2000,61,70,13,4,0,40,90,110,0,-30,20,130,10,10,0,0,0,0,70,70,1,10,15,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
100,8,100,3000,62,95,28,5,50,70,60,110,0,-50,40,135,10,55,0,0,0,0,93,100,1,10,15,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
101,1,100,1500,63,10,2,1,0,28,0,35,-5,-5,-25,40,35,41,0,0,0,0,0,0,1,10,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102,1,75,1500,64,15,4,2,0,20,45,40,5,-5,-13,40,55,30,0,0,0,0,31,32,1,10,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
103,1,170,1500,65,25,6,3,0,0,0,40,-8,30,-17,25,55,15,0,0,0,0,31,32,1,10,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
104,1,230,1200,66,35,8,4,0,0,32,0,8,15,-25,30,55,15,0,0,0,0,0,0,1,10,16,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
105,1,150,1000,67,55,12,6,0,0,40,0,8,12,-15,30,55,15,0,0,0,0,28,24,1,10,16,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
106,1,400,2000,5,10,5,1,0,0,60,0,0,0,-10,55,80,30,0,0,0,0,40,40,1,30,10,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0
107,1,150,1500,6,30,10,2,0,0,60,0,0,0,-12,55,120,17,0,0,0,0,40,40,1,30,18,0,0,0,0,0,0,0,9,1,20,0,0,1,60,0,0,0,0
108,1,220,1500,7,50,18,4,0,0,60,0,0,0,-10,55,110,10,0,0,0,0,40,40,1,30,20,0,0,0,0,0,0,0,10,1,20,0,0,1,60,0,0,0,0
109,1,150,1500,8,60,25,5,0,0,60,0,10,0,-10,55,110,16,0,0,0,0,40,40,1,30,22,0,0,0,0,0,0,0,11,1,20,0,0,1,60,0,0,0,0
110,1,100,1000,9,70,40,5,0,0,80,0,10,-10,5,79,100,6,0,0,0,0,40,40,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
111,5,100,1000,75,30,35,0,60,50,0,0,-10,0,55,90,100,6,0,0,0,0,0,0,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
112,5,100,1000,75,30,55,0,60,50,0,0,-10,0,55,90,100,6,0,0,0,0,0,0,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
113,5,100,1000,75,30,80,0,60,50,0,0,-10,0,55,90,100,6,0,0,0,0,0,0,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
114,5,100,1000,75,30,100,0,60,50,0,0,-10,0,55,90,100,6,0,0,0,0,0,0,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
115,5,100,1000,75,30,150,0,60,50,0,0,-10,0,55,90,100,6,0,0,0,0,0,0,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
116,7,100,10000,76,6,50,0,0,0,63,0,43,15,-3,32,100,6,63,53,0,0,38,30,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
117,7,100,11000,76,10,90,0,0,0,63,0,43,15,-3,32,100,6,63,53,0,0,38,30,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
118,7,100,12000,76,18,130,0,0,0,63,0,43,15,-3,32,100,6,63,53,0,0,38,30,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
119,7,100,13000,76,25,180,0,0,0,63,0,43,15,-3,32,100,6,63,53,0,0,38,30,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
120,7,100,14000,76,40,250,0,0,0,63,0,43,15,-3,32,100,6,63,53,0,0,38,30,1,30,5,0,0,0,0,0,0,0,12,1,20,0,0,1,60,0,0,0,0
121,6,100,2000,77,0,10,0,0,0,0,0,-8,25,-5,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6,100,2000,77,0,15,0,0,0,0,0,-8,25,-5,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,6,100,2000,77,0,22,0,0,0,0,0,-8,25,-5,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,6,100,2000,78,0,27,0,0,0,0,0,-8,25,-5,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,6,100,2000,78,0,35,0,0,0,0,0,-8,25,-5,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,14,60,15000,80,20,2,0,45,63,74,120,65,-40,0,0,0,0,9,16,45,22,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,14,60,13000,80,35,3,0,45,63,74,120,65,-40,0,0,0,0,9,16,45,22,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,14,60,12000,80,50,4,0,45,63,74,120,65,-40,0,0,0,0,9,16,45,22,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,14,60,10000,80,60,5,1,45,63,74,120,65,-40,0,0,0,0,9,16,45,22,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,14,60,8000,80,80,6,1,45,63,74,120,65,-40,0,0,0,0,9,16,45,22,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,15,100,20000,81,20,2,0,80,40,74,86,0,-20,0,0,167,42,4,18,55,29,120,90,7,100,0,0,0,88,0,44,0,0,39,0,0,0,0,0,0,0,0,0,0
132,15,100,19000,81,30,3,0,80,40,74,86,0,-20,0,0,167,42,4,18,55,29,120,90,7,100,0,0,0,88,0,44,0,0,39,0,0,0,0,0,0,0,0,0,0
133,15,100,16000,81,40,4,0,80,40,74,86,0,-20,0,0,167,42,4,18,55,29,120,90,7,100,0,0,0,88,0,44,0,0,39,0,0,0,0,0,0,0,0,0,0
134,15,100,14000,81,50,5,1,80,40,74,86,0,-20,0,0,167,42,4,18,55,29,120,90,7,100,0,0,0,88,0,44,0,0,39,0,0,0,0,0,0,0,0,0,0
135,15,100,12000,81,60,6,1,80,40,74,86,0,-20,0,0,167,42,4,18,55,29,120,90,7,100,0,0,0,88,0,44,0,0,39,0,0,0,0,0,0,0,0,0,0
136,20,100,0,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
